Space ID,Room Location Area,Room Location,Room Location Section,Room Location Floor Suite,Room Base,Room Space,Room Type,Gender,Specialty Cd,Web Comments,Room Type Code,Short Name,Mandatory Meal Plan Flag
18772,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0211,514 Park-0211-A,514 Park-0211-A-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18771,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0211,514 Park-0211-A,514 Park-0211-A-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18774,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0211,514 Park-0211-B,514 Park-0211-B-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,SB,514 Park,True
18776,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0211,514 Park-0211-C,514 Park-0211-C-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18777,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0211,514 Park-0211-C,514 Park-0211-C-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18781,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0212,514 Park-0212-A,514 Park-0212-A-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18782,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0212,514 Park-0212-A,514 Park-0212-A-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18784,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0212,514 Park-0212-B,514 Park-0212-B-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,SB,514 Park,True
18786,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0212,514 Park-0212-C,514 Park-0212-C-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18787,South Campus Dormitories,514 Park Drive,514 Park-02,514 Park-0212,514 Park-0212-C,514 Park-0212-C-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_2ndFloor.jpg,ST,514 Park,True
18792,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0311,514 Park-0311-A,514 Park-0311-A-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18791,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0311,514 Park-0311-A,514 Park-0311-A-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18794,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0311,514 Park-0311-B,514 Park-0311-B-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,SB,514 Park,True
18797,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0311,514 Park-0311-C,514 Park-0311-C-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18796,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0311,514 Park-0311-C,514 Park-0311-C-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18802,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0312,514 Park-0312-A,514 Park-0312-A-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18801,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0312,514 Park-0312-A,514 Park-0312-A-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18804,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0312,514 Park-0312-B,514 Park-0312-B-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,SB,514 Park,True
18807,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0312,514 Park-0312-C,514 Park-0312-C-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18806,South Campus Dormitories,514 Park Drive,514 Park-03,514 Park-0312,514 Park-0312-C,514 Park-0312-C-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/514-Park_3rdFloor.jpg,ST,514 Park,True
18824,South Campus Dormitories,516 Park Drive,516 Park-01,516 Park-0122,516 Park-0122-A,516 Park-0122-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_1stFloor.jpg,SB,516 Park,True
18827,South Campus Dormitories,516 Park Drive,516 Park-01,516 Park-0122,516 Park-0122-B,516 Park-0122-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_1stFloor.jpg,ST,516 Park,True
18826,South Campus Dormitories,516 Park Drive,516 Park-01,516 Park-0122,516 Park-0122-B,516 Park-0122-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_1stFloor.jpg,ST,516 Park,True
18829,South Campus Dormitories,516 Park Drive,516 Park-01,516 Park-0122,516 Park-0122-D,516 Park-0122-D-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_1stFloor.jpg,SB,516 Park,True
18831,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0221,516 Park-0221-A,516 Park-0221-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,SB,516 Park,True
18833,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0221,516 Park-0221-B,516 Park-0221-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18834,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0221,516 Park-0221-B,516 Park-0221-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18836,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0221,516 Park-0221-D,516 Park-0221-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18837,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0221,516 Park-0221-D,516 Park-0221-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18839,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0222,516 Park-0222-A,516 Park-0222-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,SB,516 Park,True
18841,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0222,516 Park-0222-B,516 Park-0222-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18842,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0222,516 Park-0222-B,516 Park-0222-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18844,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0222,516 Park-0222-D,516 Park-0222-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18845,South Campus Dormitories,516 Park Drive,516 Park-02,516 Park-0222,516 Park-0222-D,516 Park-0222-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_2ndFloor.jpg,ST,516 Park,True
18847,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0321,516 Park-0321-A,516 Park-0321-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,SB,516 Park,True
18850,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0321,516 Park-0321-B,516 Park-0321-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18849,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0321,516 Park-0321-B,516 Park-0321-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18853,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0321,516 Park-0321-D,516 Park-0321-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18852,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0321,516 Park-0321-D,516 Park-0321-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18855,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0322,516 Park-0322-A,516 Park-0322-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,SB,516 Park,True
18858,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0322,516 Park-0322-B,516 Park-0322-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18857,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0322,516 Park-0322-B,516 Park-0322-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18861,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0322,516 Park-0322-D,516 Park-0322-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18860,South Campus Dormitories,516 Park Drive,516 Park-03,516 Park-0322,516 Park-0322-D,516 Park-0322-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/516-Park_3rdFloor.jpg,ST,516 Park,True
18868,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0231,518 Park-0231-A,518 Park-0231-A-1,Suite-5Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18869,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0231,518 Park-0231-A,518 Park-0231-A-2,Suite-5Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18871,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0231,518 Park-0231-B,518 Park-0231-B-1,Suite-5Person-Single,CoEd,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,SB,518 Park,True
18874,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0231,518 Park-0231-C,518 Park-0231-C-2,Suite-5Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18873,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0231,518 Park-0231-C,518 Park-0231-C-1,Suite-5Person-Double,CoEd,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18878,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0232,518 Park-0232-A,518 Park-0232-A-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18879,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0232,518 Park-0232-A,518 Park-0232-A-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18881,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0232,518 Park-0232-B,518 Park-0232-B-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,SB,518 Park,True
18884,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0232,518 Park-0232-C,518 Park-0232-C-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18883,South Campus Dormitories,518 Park Drive,518 Park-02,518 Park-0232,518 Park-0232-C,518 Park-0232-C-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_2ndFloor.jpg,ST,518 Park,True
18888,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0331,518 Park-0331-A,518 Park-0331-A-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18889,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0331,518 Park-0331-A,518 Park-0331-A-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18891,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0331,518 Park-0331-B,518 Park-0331-B-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,SB,518 Park,True
18893,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0331,518 Park-0331-C,518 Park-0331-C-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18894,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0331,518 Park-0331-C,518 Park-0331-C-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18898,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0332,518 Park-0332-A,518 Park-0332-A-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18899,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0332,518 Park-0332-A,518 Park-0332-A-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18901,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0332,518 Park-0332-B,518 Park-0332-B-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,SB,518 Park,True
18903,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0332,518 Park-0332-C,518 Park-0332-C-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18904,South Campus Dormitories,518 Park Drive,518 Park-03,518 Park-0332,518 Park-0332-C,518 Park-0332-C-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/518-Park_3rdFloor.jpg,ST,518 Park,True
18908,South Campus Dormitories,520 Park Drive,520 Park-01,520 Park-0141,520 Park-0141-A,520 Park-0141-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_1stFloor1.jpg,SB,520 Park,True
18910,South Campus Dormitories,520 Park Drive,520 Park-01,520 Park-0141,520 Park-0141-B,520 Park-0141-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_1stFloor1.jpg,ST,520 Park,True
18911,South Campus Dormitories,520 Park Drive,520 Park-01,520 Park-0141,520 Park-0141-B,520 Park-0141-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_1stFloor1.jpg,ST,520 Park,True
18913,South Campus Dormitories,520 Park Drive,520 Park-01,520 Park-0141,520 Park-0141-D,520 Park-0141-D-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_1stFloor1.jpg,SB,520 Park,True
18920,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0241,520 Park-0241-A,520 Park-0241-A-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,SB,520 Park,True
18923,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0241,520 Park-0241-B,520 Park-0241-B-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18922,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0241,520 Park-0241-B,520 Park-0241-B-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18925,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0241,520 Park-0241-D,520 Park-0241-D-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18926,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0241,520 Park-0241-D,520 Park-0241-D-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18928,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0242,520 Park-0242-A,520 Park-0242-A-1,Suite-5Person-Single,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,SB,520 Park,True
18930,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0242,520 Park-0242-B,520 Park-0242-B-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18931,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0242,520 Park-0242-B,520 Park-0242-B-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18934,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0242,520 Park-0242-D,520 Park-0242-D-2,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18933,South Campus Dormitories,520 Park Drive,520 Park-02,520 Park-0242,520 Park-0242-D,520 Park-0242-D-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/520-Park_2ndFloor.jpg,ST,520 Park,True
18936,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0341,520 Park-0341-A,520 Park-0341-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,SB,520 Park,True
18938,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0341,520 Park-0341-B,520 Park-0341-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18939,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0341,520 Park-0341-B,520 Park-0341-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18941,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0341,520 Park-0341-D,520 Park-0341-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18942,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0341,520 Park-0341-D,520 Park-0341-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18944,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0342,520 Park-0342-A,520 Park-0342-A-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,SB,520 Park,True
18947,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0342,520 Park-0342-B,520 Park-0342-B-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18946,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0342,520 Park-0342-B,520 Park-0342-B-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18950,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0342,520 Park-0342-D,520 Park-0342-D-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18949,South Campus Dormitories,520 Park Drive,520 Park-03,520 Park-0342,520 Park-0342-D,520 Park-0342-D-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/520-Park_3rdFloor.jpg,ST,520 Park,True
18958,South Campus Dormitories,522 Park Drive,522 Park-01,522 Park-0152,522 Park-0152-A,522 Park-0152-A-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_1stFloor.jpg,ST,522 Park,True
18957,South Campus Dormitories,522 Park Drive,522 Park-01,522 Park-0152,522 Park-0152-A,522 Park-0152-A-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_1stFloor.jpg,ST,522 Park,True
18960,South Campus Dormitories,522 Park Drive,522 Park-01,522 Park-0152,522 Park-0152-B,522 Park-0152-B-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_1stFloor.jpg,SB,522 Park,True
18962,South Campus Dormitories,522 Park Drive,522 Park-01,522 Park-0152,522 Park-0152-C,522 Park-0152-C-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_1stFloor.jpg,ST,522 Park,True
18963,South Campus Dormitories,522 Park Drive,522 Park-01,522 Park-0152,522 Park-0152-C,522 Park-0152-C-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_1stFloor.jpg,ST,522 Park,True
18968,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0251,522 Park-0251-A,522 Park-0251-A-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,ST,522 Park,True
18967,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0251,522 Park-0251-A,522 Park-0251-A-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,ST,522 Park,True
18970,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0251,522 Park-0251-B,522 Park-0251-B-1,Suite-5Person-Single,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,SB,522 Park,True
18972,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0251,522 Park-0251-C,522 Park-0251-C-1,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,ST,522 Park,True
18973,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0251,522 Park-0251-C,522 Park-0251-C-2,Suite-5Person-Double,Male,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,ST,522 Park,True
18977,South Campus Dormitories,522 Park Drive,522 Park-02,522 Park-0252,522 Park-0252-A,522 Park-0252-A-1,Suite-5Person-Double,Female,,http://www.bu.edu/housing/files/2014/08/522-Park_2ndFloor.jpg,ST,522 Park,True
